==== DQN Training Boxes Positions ====

==== Episode 1 START ====
    Step 5 | Box 38 placed at (2, 3, 8) rot=3, size=(6, 6, 1)
    Step 6 | Box 48 placed at (6, 0, 0) rot=2, size=(4, 3, 3)
    Step 7 | Box 3 placed at (0, 4, 0) rot=4, size=(2, 4, 4)
    Step 8 | Box 45 placed at (0, 4, 4) rot=4, size=(2, 5, 3)
    Step 9 | Box 11 placed at (3, 0, 9) rot=4, size=(4, 7, 1)
    Step 10 | Box 15 placed at (0, 0, 0) rot=2, size=(3, 3, 3)
    Step 11 | Box 12 placed at (3, 9, 0) rot=2, size=(4, 1, 6)
    Step 12 | Box 31 placed at (2, 9, 6) rot=3, size=(6, 1, 4)
    Step 14 | Box 49 placed at (1, 0, 3) rot=1, size=(2, 3, 4)
    Step 15 | Box 2 placed at (0, 7, 9) rot=3, size=(10, 2, 1)
    Step 17 | Box 29 placed at (8, 1, 3) rot=5, size=(2, 2, 5)
    Step 18 | Box 33 placed at (0, 9, 0) rot=1, size=(2, 1, 10)
    Step 19 | Box 46 placed at (0, 2, 7) rot=4, size=(2, 5, 2)
    Step 21 | Box 9 placed at (7, 0, 8) rot=2, size=(3, 3, 2)
    Step 23 | Box 25 placed at (0, 1, 9) rot=4, size=(3, 6, 1)
    Step 42 | Box 4 placed at (0, 0, 7) rot=1, size=(3, 1, 2)
    Step 48 | Box 5 placed at (7, 6, 9) rot=1, size=(3, 1, 1)
    Step 49 | Box 43 placed at (7, 4, 9) rot=0, size=(1, 2, 1)
==== Episode 149 END ====
==== Episode 150 START ====
    Step 0 | Box 7 placed at (1, 5, 0) rot=1, size=(2, 5, 7)
    Step 1 | Box 3 placed at (5, 5, 0) rot=3, size=(5, 3, 3)
    Step 2 | Box 44 placed at (5, 5, 3) rot=3, size=(3, 5, 3)
    Step 3 | Box 45 placed at (5, 1, 0) rot=4, size=(5, 3, 3)
    Step 4 | Box 20 placed at (8, 7, 3) rot=1, size=(2, 3, 7)
    Step 5 | Box 2 placed at (3, 3, 0) rot=5, size=(2, 5, 4)
    Step 6 | Box 9 placed at (1, 5, 7) rot=1, size=(4, 5, 2)
    Step 7 | Box 17 placed at (5, 1, 6) rot=4, size=(4, 5, 2)
    Step 8 | Box 23 placed at (5, 3, 8) rot=3, size=(5, 4, 2)
    Step 10 | Box 13 placed at (0, 4, 0) rot=1, size=(1, 5, 7)
    Step 11 | Box 0 placed at (3, 0, 4) rot=5, size=(2, 5, 3)
    Step 12 | Box 18 placed at (0, 0, 7) rot=3, size=(2, 5, 3)
    Step 15 | Box 1 placed at (5, 8, 6) rot=1, size=(3, 2, 4)
    Step 17 | Box 42 placed at (2, 0, 9) rot=0, size=(2, 10, 1)
    Step 24 | Box 4 placed at (0, 5, 7) rot=0, size=(1, 5, 3)
    Step 25 | Box 5 placed at (5, 0, 8) rot=4, size=(5, 3, 1)
    Step 37 | Box 49 placed at (4, 2, 9) rot=0, size=(1, 7, 1)
    Step 39 | Box 10 placed at (6, 0, 9) rot=3, size=(3, 2, 1)
    Step 48 | Box 24 placed at (1, 7, 9) rot=4, size=(1, 3, 1)
    Step 49 | Box 32 placed at (9, 1, 9) rot=5, size=(1, 2, 1)
==== Episode 150 END ====
==== Episode 151 START ====
    Step 0 | Box 2 placed at (5, 1, 0) rot=4, size=(4, 4, 4)
    Step 1 | Box 1 placed at (5, 1, 4) rot=4, size=(4, 5, 3)
    Step 2 | Box 8 placed at (4, 8, 0) rot=5, size=(6, 2, 4)
    Step 3 | Box 14 placed at (0, 7, 0) rot=0, size=(3, 2, 6)
    Step 4 | Box 32 placed at (2, 4, 7) rot=5, size=(6, 3, 2)
    Step 5 | Box 43 placed at (5, 7, 4) rot=1, size=(4, 2, 4)
    Step 6 | Box 4 placed at (0, 7, 6) rot=3, size=(5, 3, 2)
    Step 7 | Box 22 placed at (5, 7, 8) rot=1, size=(5, 3, 2)
    Step 8 | Box 23 placed at (2, 1, 0) rot=3, size=(3, 2, 5)
    Step 9 | Box 26 placed at (1, 2, 5) rot=2, size=(3, 2, 5)
    Step 15 | Box 12 placed at (4, 1, 9) rot=5, size=(6, 4, 1)
    Step 16 | Box 13 placed at (0, 1, 0) rot=2, size=(1, 4, 6)
    Step 17 | Box 16 placed at (0, 1, 6) rot=1, size=(1, 6, 4)
    Step 25 | Box 29 placed at (1, 6, 9) rot=4, size=(4, 4, 1)
    Step 31 | Box 15 placed at (1, 0, 0) rot=0, size=(1, 2, 6)
    Step 35 | Box 5 placed at (1, 0, 6) rot=2, size=(4, 1, 2)
    Step 36 | Box 6 placed at (1, 0, 8) rot=2, size=(4, 1, 2)
    Step 38 | Box 21 placed at (6, 5, 9) rot=0, size=(4, 2, 1)
    Step 45 | Box 41 placed at (9, 0, 0) rot=1, size=(1, 1, 4)
    Step 46 | Box 42 placed at (9, 0, 4) rot=1, size=(1, 1, 4)
    Step 47 | Box 48 placed at (6, 0, 8) rot=2, size=(4, 1, 1)
    Step 48 | Box 49 placed at (6, 0, 9) rot=2, size=(4, 1, 1)
    Step 49 | Box 9 placed at (0, 9, 8) rot=1, size=(1, 1, 2)
==== Episode 151 END ====
==== Episode 152 START ====
    Step 0 | Box 48 placed at (5, 7, 0) rot=1, size=(3, 3, 7)
    Step 1 | Box 15 placed at (9, 1, 0) rot=5, size=(1, 6, 10)
    Step 2 | Box 47 placed at (2, 5, 0) rot=5, size=(2, 3, 10)
    Step 3 | Box 0 placed at (0, 3, 0) rot=4, size=(2, 4, 7)
    Step 4 | Box 4 placed at (2, 1, 0) rot=0, size=(7, 4, 2)
    Step 5 | Box 42 placed at (5, 7, 7) rot=1, size=(5, 3, 3)
    Step 6 | Box 43 placed at (1, 2, 7) rot=1, size=(5, 3, 3)
    Step 9 | Box 11 placed at (6, 3, 2) rot=0, size=(2, 4, 4)
    Step 10 | Box 12 placed at (6, 1, 6) rot=1, size=(2, 4, 4)
    Step 12 | Box 1 placed at (4, 5, 0) rot=5, size=(1, 3, 10)
    Step 14 | Box 21 placed at (0, 5, 7) rot=4, size=(2, 4, 3)
    Step 17 | Box 8 placed at (8, 3, 2) rot=5, size=(1, 3, 7)
    Step 24 | Box 18 placed at (0, 0, 7) rot=3, size=(1, 5, 3)
    Step 29 | Box 45 placed at (5, 5, 6) rot=1, size=(3, 1, 4)
    Step 30 | Box 9 placed at (1, 0, 2) rot=2, size=(5, 2, 1)
    Step 31 | Box 16 placed at (8, 6, 0) rot=5, size=(1, 1, 10)
    Step 34 | Box 25 placed at (2, 0, 3) rot=2, size=(4, 1, 2)
    Step 35 | Box 14 placed at (3, 0, 5) rot=2, size=(7, 1, 1)
    Step 36 | Box 33 placed at (8, 0, 6) rot=4, size=(2, 1, 3)
    Step 37 | Box 10 placed at (5, 0, 6) rot=3, size=(1, 2, 2)
    Step 38 | Box 23 placed at (5, 0, 9) rot=0, size=(4, 1, 1)
    Step 39 | Box 26 placed at (3, 0, 6) rot=2, size=(2, 2, 1)
    Step 40 | Box 27 placed at (2, 0, 5) rot=5, size=(1, 2, 2)
    Step 41 | Box 28 placed at (8, 2, 9) rot=0, size=(1, 4, 1)
    Step 42 | Box 37 placed at (2, 0, 7) rot=2, size=(1, 2, 2)
    Step 43 | Box 44 placed at (1, 1, 9) rot=4, size=(4, 1, 1)
    Step 44 | Box 29 placed at (2, 0, 9) rot=2, size=(3, 1, 1)
    Step 45 | Box 31 placed at (8, 1, 2) rot=3, size=(1, 1, 3)
    Step 46 | Box 7 placed at (8, 1, 5) rot=4, size=(1, 1, 2)
    Step 47 | Box 36 placed at (8, 1, 7) rot=2, size=(1, 1, 2)
==== Episode 152 END ====
==== Episode 153 START ====
    Step 0 | Box 25 placed at (5, 3, 0) rot=2, size=(4, 7, 3)
    Step 1 | Box 8 placed at (6, 6, 3) rot=2, size=(3, 4, 4)
    Step 2 | Box 15 placed at (4, 6, 7) rot=4, size=(6, 4, 2)
    Step 3 | Box 12 placed at (1, 5, 0) rot=3, size=(3, 2, 7)
    Step 4 | Box 46 placed at (0, 2, 7) rot=2, size=(5, 4, 2)
    Step 5 | Box 24 placed at (1, 0, 0) rot=4, size=(6, 2, 3)
    Step 6 | Box 29 placed at (5, 3, 9) rot=2, size=(5, 7, 1)
    Step 7 | Box 5 placed at (1, 0, 3) rot=0, size=(4, 2, 4)
    Step 8 | Box 0 placed at (0, 7, 0) rot=4, size=(1, 3, 10)
    Step 9 | Box 47 placed at (5, 0, 3) rot=2, size=(5, 3, 2)
    Step 10 | Box 32 placed at (1, 1, 9) rot=2, size=(4, 7, 1)
    Step 34 | Box 38 placed at (3, 0, 7) rot=1, size=(6, 1, 2)
    Step 35 | Box 42 placed at (5, 0, 9) rot=2, size=(4, 3, 1)
    Step 36 | Box 40 placed at (0, 0, 0) rot=3, size=(1, 2, 5)
    Step 37 | Box 41 placed at (0, 0, 5) rot=3, size=(1, 2, 5)
    Step 38 | Box 7 placed at (1, 8, 9) rot=2, size=(4, 2, 1)
    Step 46 | Box 3 placed at (9, 2, 5) rot=4, size=(1, 1, 5)
    Step 48 | Box 48 placed at (1, 0, 7) rot=5, size=(2, 1, 2)
==== Episode 153 END ====
==== Episode 154 START ====
    Step 0 | Box 25 placed at (4, 3, 0) rot=4, size=(3, 5, 7)
    Step 1 | Box 37 placed at (4, 3, 7) rot=5, size=(6, 5, 2)
    Step 2 | Box 10 placed at (8, 0, 0) rot=4, size=(2, 3, 9)
    Step 3 | Box 24 placed at (1, 4, 0) rot=2, size=(3, 3, 5)
    Step 4 | Box 0 placed at (1, 0, 5) rot=5, size=(2, 10, 2)
    Step 5 | Box 49 placed at (0, 8, 7) rot=1, size=(10, 2, 2)
    Step 6 | Box 1 placed at (0, 2, 7) rot=1, size=(3, 6, 2)
    Step 7 | Box 47 placed at (0, 5, 9) rot=1, size=(7, 5, 1)
    Step 8 | Box 5 placed at (4, 0, 9) rot=5, size=(6, 5, 1)
    Step 15 | Box 4 placed at (3, 1, 5) rot=4, size=(1, 4, 5)
    Step 16 | Box 8 placed at (0, 0, 0) rot=4, size=(1, 2, 10)
    Step 23 | Box 2 placed at (7, 5, 9) rot=2, size=(3, 5, 1)
    Step 45 | Box 30 placed at (3, 0, 0) rot=2, size=(1, 1, 4)
    Step 46 | Box 35 placed at (3, 0, 4) rot=2, size=(1, 1, 4)
    Step 47 | Box 14 placed at (0, 4, 9) rot=2, size=(3, 1, 1)
    Step 48 | Box 15 placed at (2, 1, 7) rot=1, size=(1, 1, 3)
==== Episode 154 END ====
==== Episode 155 START ====
    Step 0 | Box 0 placed at (2, 4, 0) rot=1, size=(5, 1, 10)
    Step 1 | Box 12 placed at (6, 0, 0) rot=2, size=(4, 3, 4)
    Step 2 | Box 13 placed at (6, 0, 4) rot=2, size=(4, 3, 4)
    Step 3 | Box 24 placed at (3, 0, 0) rot=4, size=(3, 4, 4)
    Step 4 | Box 49 placed at (8, 6, 0) rot=3, size=(2, 4, 6)
    Step 5 | Box 33 placed at (1, 5, 0) rot=4, size=(1, 4, 10)
    Step 6 | Box 8 placed at (3, 8, 6) rot=3, size=(6, 2, 3)
    Step 7 | Box 9 placed at (2, 1, 4) rot=0, size=(3, 2, 6)
    Step 8 | Box 1 placed at (3, 5, 9) rot=0, size=(7, 5, 1)
    Step 9 | Box 10 placed at (6, 0, 8) rot=5, size=(4, 4, 2)
    Step 10 | Box 16 placed at (0, 2, 0) rot=3, size=(1, 8, 4)
    Step 11 | Box 6 placed at (0, 6, 4) rot=3, size=(1, 4, 6)
    Step 18 | Box 7 placed at (1, 0, 0) rot=5, size=(1, 5, 4)
    Step 21 | Box 38 placed at (5, 0, 4) rot=0, size=(1, 4, 5)
    Step 32 | Box 42 placed at (0, 0, 4) rot=2, size=(1, 6, 2)
    Step 41 | Box 17 placed at (7, 4, 0) rot=5, size=(1, 1, 8)
    Step 43 | Box 27 placed at (7, 4, 8) rot=5, size=(3, 1, 2)
    Step 44 | Box 43 placed at (0, 3, 9) rot=0, size=(6, 1, 1)
    Step 47 | Box 5 placed at (1, 0, 9) rot=1, size=(5, 1, 1)
    Step 48 | Box 40 placed at (1, 4, 4) rot=0, size=(1, 1, 5)
    Step 49 | Box 28 placed at (0, 4, 9) rot=2, size=(2, 1, 1)
==== Episode 155 END ====
==== Episode 156 START ====
    Step 0 | Box 3 placed at (4, 4, 0) rot=1, size=(4, 2, 5)
    Step 1 | Box 6 placed at (4, 4, 5) rot=1, size=(2, 5, 4)
    Step 2 | Box 20 placed at (7, 3, 5) rot=1, size=(2, 4, 5)
    Step 3 | Box 36 placed at (0, 7, 0) rot=0, size=(4, 2, 5)
    Step 4 | Box 10 placed at (1, 4, 5) rot=2, size=(3, 6, 2)
    Step 5 | Box 11 placed at (6, 0, 0) rot=2, size=(3, 3, 4)
    Step 6 | Box 24 placed at (3, 1, 4) rot=5, size=(4, 3, 3)
    Step 7 | Box 46 placed at (8, 7, 0) rot=5, size=(2, 3, 6)
    Step 8 | Box 47 placed at (1, 1, 7) rot=2, size=(6, 3, 2)
    Step 10 | Box 43 placed at (3, 0, 9) rot=0, size=(3, 10, 1)
    Step 11 | Box 13 placed at (0, 7, 7) rot=0, size=(3, 3, 3)
    Step 12 | Box 0 placed at (6, 4, 5) rot=4, size=(1, 5, 5)
    Step 13 | Box 12 placed at (7, 8, 6) rot=0, size=(3, 2, 4)
    Step 16 | Box 33 placed at (9, 0, 0) rot=2, size=(1, 7, 3)
    Step 17 | Box 2 placed at (9, 3, 6) rot=1, size=(1, 5, 4)
    Step 23 | Box 27 placed at (0, 2, 0) rot=3, size=(1, 5, 4)
    Step 25 | Box 39 placed at (7, 0, 4) rot=0, size=(2, 3, 3)
    Step 26 | Box 45 placed at (0, 0, 9) rot=0, size=(3, 6, 1)
    Step 27 | Box 48 placed at (7, 0, 7) rot=4, size=(3, 2, 3)
    Step 37 | Box 4 placed at (6, 9, 0) rot=1, size=(1, 1, 10)
    Step 48 | Box 42 placed at (0, 6, 4) rot=5, size=(1, 1, 5)
    Step 49 | Box 1 placed at (6, 0, 9) rot=2, size=(1, 3, 1)
==== Episode 156 END ====
==== Episode 157 START ====
    Step 0 | Box 15 placed at (4, 3, 0) rot=3, size=(5, 4, 4)
    Step 1 | Box 29 placed at (4, 3, 4) rot=3, size=(5, 4, 4)
    Step 2 | Box 13 placed at (1, 4, 0) rot=5, size=(3, 4, 5)
    Step 3 | Box 16 placed at (1, 4, 5) rot=5, size=(3, 4, 5)
    Step 4 | Box 22 placed at (4, 7, 0) rot=5, size=(3, 3, 6)
    Step 5 | Box 14 placed at (5, 4, 8) rot=0, size=(4, 5, 2)
    Step 6 | Box 28 placed at (4, 1, 8) rot=4, size=(6, 3, 2)
    Step 7 | Box 45 placed at (2, 0, 0) rot=2, size=(2, 4, 4)
    Step 10 | Box 35 placed at (9, 4, 0) rot=1, size=(1, 5, 5)
    Step 11 | Box 36 placed at (9, 4, 5) rot=1, size=(1, 5, 5)
    Step 12 | Box 7 placed at (0, 1, 4) rot=1, size=(4, 3, 2)
    Step 13 | Box 30 placed at (0, 5, 0) rot=0, size=(1, 4, 5)
    Step 18 | Box 27 placed at (1, 9, 0) rot=5, size=(3, 1, 6)
    Step 20 | Box 44 placed at (5, 9, 6) rot=3, size=(4, 1, 4)
    Step 21 | Box 0 placed at (0, 5, 5) rot=3, size=(1, 3, 5)
    Step 22 | Box 1 placed at (4, 0, 0) rot=0, size=(5, 1, 3)
    Step 23 | Box 4 placed at (4, 0, 3) rot=0, size=(5, 1, 3)
    Step 24 | Box 17 placed at (4, 0, 6) rot=2, size=(5, 1, 3)
    Step 30 | Box 5 placed at (4, 7, 6) rot=0, size=(1, 3, 4)
    Step 31 | Box 26 placed at (1, 0, 6) rot=5, size=(3, 4, 1)
    Step 32 | Box 47 placed at (1, 2, 7) rot=1, size=(3, 2, 2)
    Step 37 | Box 38 placed at (0, 1, 9) rot=5, size=(3, 3, 1)
    Step 38 | Box 25 placed at (2, 9, 6) rot=3, size=(2, 1, 4)
    Step 40 | Box 12 placed at (4, 4, 8) rot=0, size=(1, 3, 2)
    Step 43 | Box 49 placed at (4, 0, 9) rot=5, size=(5, 1, 1)
    Step 45 | Box 42 placed at (1, 9, 6) rot=2, size=(1, 1, 4)
    Step 46 | Box 33 placed at (0, 0, 0) rot=2, size=(1, 1, 3)
    Step 47 | Box 34 placed at (0, 0, 3) rot=2, size=(1, 1, 3)
    Step 48 | Box 10 placed at (3, 1, 9) rot=2, size=(1, 2, 1)
    Step 49 | Box 19 placed at (9, 9, 0) rot=0, size=(1, 1, 2)
==== Episode 157 END ====
==== Episode 158 START ====
    Step 0 | Box 12 placed at (6, 6, 0) rot=5, size=(4, 2, 9)
    Step 1 | Box 27 placed at (4, 3, 0) rot=3, size=(2, 3, 10)
    Step 2 | Box 37 placed at (1, 7, 0) rot=3, size=(3, 2, 10)
    Step 3 | Box 49 placed at (3, 0, 0) rot=4, size=(7, 3, 2)
    Step 4 | Box 0 placed at (0, 6, 0) rot=4, size=(1, 4, 10)
    Step 5 | Box 20 placed at (8, 2, 2) rot=4, size=(2, 4, 5)
    Step 6 | Box 11 placed at (6, 1, 9) rot=3, size=(4, 9, 1)
    Step 8 | Box 40 placed at (3, 2, 2) rot=4, size=(1, 4, 7)
    Step 9 | Box 15 placed at (0, 2, 0) rot=3, size=(3, 3, 3)
    Step 11 | Box 7 placed at (1, 3, 3) rot=1, size=(2, 4, 3)
    Step 12 | Box 18 placed at (1, 0, 6) rot=2, size=(2, 4, 3)
    Step 13 | Box 21 placed at (0, 0, 3) rot=1, size=(1, 4, 6)
    Step 17 | Box 4 placed at (1, 6, 6) rot=5, size=(5, 1, 4)
    Step 31 | Box 23 placed at (0, 3, 9) rot=4, size=(4, 3, 1)
    Step 37 | Box 14 placed at (3, 0, 9) rot=1, size=(3, 3, 1)
    Step 48 | Box 46 placed at (0, 0, 9) rot=3, size=(1, 3, 1)
    Step 49 | Box 47 placed at (1, 9, 0) rot=5, size=(1, 1, 3)
==== Episode 158 END ====
==== Episode 159 START ====
    Step 0 | Box 19 placed at (4, 8, 0) rot=0, size=(4, 2, 8)
    Step 1 | Box 20 placed at (1, 6, 0) rot=2, size=(2, 4, 8)
    Step 2 | Box 32 placed at (3, 1, 0) rot=1, size=(6, 3, 3)
    Step 3 | Box 1 placed at (6, 4, 0) rot=4, size=(3, 4, 4)
    Step 4 | Box 29 placed at (6, 4, 4) rot=4, size=(4, 3, 4)
    Step 5 | Box 2 placed at (3, 1, 3) rot=1, size=(3, 3, 5)
    Step 6 | Box 6 placed at (6, 4, 8) rot=4, size=(4, 5, 2)
    Step 7 | Box 8 placed at (3, 1, 8) rot=1, size=(6, 3, 2)
    Step 8 | Box 24 placed at (0, 2, 0) rot=3, size=(3, 4, 3)
    Step 9 | Box 18 placed at (9, 0, 0) rot=2, size=(1, 4, 8)
    Step 10 | Box 48 placed at (2, 5, 8) rot=4, size=(4, 4, 2)
    Step 11 | Box 10 placed at (0, 0, 3) rot=2, size=(3, 4, 2)
    Step 12 | Box 23 placed at (0, 2, 5) rot=3, size=(2, 4, 3)
    Step 13 | Box 26 placed at (0, 6, 0) rot=2, size=(1, 4, 6)
    Step 14 | Box 28 placed at (0, 0, 8) rot=3, size=(3, 4, 2)
    Step 23 | Box 4 placed at (0, 5, 8) rot=2, size=(2, 4, 2)
    Step 30 | Box 9 placed at (1, 9, 8) rot=1, size=(6, 1, 2)
    Step 32 | Box 16 placed at (3, 4, 0) rot=3, size=(3, 1, 4)
    Step 33 | Box 25 placed at (8, 9, 0) rot=3, size=(2, 1, 4)
    Step 34 | Box 37 placed at (8, 9, 4) rot=3, size=(2, 1, 4)
    Step 35 | Box 47 placed at (9, 0, 8) rot=5, size=(1, 4, 2)
    Step 37 | Box 14 placed at (7, 9, 8) rot=5, size=(3, 1, 2)
    Step 44 | Box 40 placed at (1, 4, 8) rot=5, size=(3, 1, 2)
    Step 47 | Box 44 placed at (5, 0, 0) rot=1, size=(3, 1, 1)
    Step 48 | Box 45 placed at (5, 0, 1) rot=1, size=(3, 1, 1)
    Step 49 | Box 21 placed at (4, 0, 2) rot=5, size=(2, 1, 1)
==== Episode 159 END ====
==== Episode 160 START ====
    Step 0 | Box 38 placed at (2, 5, 0) rot=5, size=(5, 4, 4)
    Step 1 | Box 0 placed at (5, 2, 4) rot=3, size=(1, 8, 6)
    Step 2 | Box 2 placed at (7, 4, 0) rot=5, size=(1, 6, 8)
    Step 3 | Box 23 placed at (9, 4, 0) rot=5, size=(1, 5, 8)
    Step 4 | Box 41 placed at (2, 5, 4) rot=5, size=(2, 5, 4)
    Step 5 | Box 4 placed at (6, 0, 0) rot=2, size=(3, 4, 3)
    Step 6 | Box 5 placed at (6, 4, 8) rot=2, size=(3, 6, 2)
    Step 7 | Box 11 placed at (2, 1, 0) rot=2, size=(3, 4, 3)
    Step 9 | Box 13 placed at (0, 4, 0) rot=4, size=(1, 5, 6)
    Step 10 | Box 20 placed at (0, 5, 6) rot=1, size=(2, 5, 3)
    Step 11 | Box 21 placed at (2, 2, 8) rot=4, size=(3, 5, 2)
    Step 12 | Box 34 placed at (0, 0, 6) rot=4, size=(2, 5, 3)
    Step 15 | Box 47 placed at (5, 0, 3) rot=2, size=(5, 2, 3)
    Step 16 | Box 22 placed at (2, 0, 6) rot=1, size=(6, 2, 2)
    Step 17 | Box 49 placed at (8, 0, 6) rot=4, size=(2, 3, 4)
    Step 18 | Box 1 placed at (3, 0, 8) rot=3, size=(5, 2, 2)
    Step 26 | Box 29 placed at (6, 2, 3) rot=4, size=(2, 2, 4)
    Step 27 | Box 8 placed at (9, 4, 8) rot=2, size=(1, 6, 2)
    Step 28 | Box 12 placed at (4, 7, 4) rot=4, size=(1, 3, 4)
    Step 29 | Box 16 placed at (0, 4, 9) rot=5, size=(2, 6, 1)
    Step 35 | Box 6 placed at (6, 2, 7) rot=1, size=(2, 2, 2)
    Step 43 | Box 18 placed at (2, 9, 8) rot=5, size=(3, 1, 2)
    Step 44 | Box 27 placed at (4, 7, 8) rot=0, size=(1, 2, 2)
    Step 45 | Box 28 placed at (2, 0, 8) rot=0, size=(1, 2, 2)
    Step 46 | Box 31 placed at (8, 3, 3) rot=4, size=(1, 1, 4)
    Step 47 | Box 32 placed at (6, 3, 9) rot=0, size=(4, 1, 1)
==== Episode 160 END ====
==== Episode 161 START ====
    Step 0 | Box 15 placed at (2, 7, 0) rot=1, size=(2, 3, 8)
    Step 1 | Box 24 placed at (2, 7, 8) rot=1, size=(8, 3, 2)
    Step 2 | Box 5 placed at (6, 5, 0) rot=3, size=(3, 2, 6)
    Step 3 | Box 17 placed at (2, 1, 0) rot=2, size=(2, 6, 3)
    Step 4 | Box 39 placed at (5, 2, 6) rot=2, size=(3, 4, 3)
    Step 5 | Box 45 placed at (0, 4, 3) rot=4, size=(4, 3, 3)
    Step 6 | Box 48 placed at (2, 1, 6) rot=0, size=(2, 6, 3)
    Step 7 | Box 49 placed at (0, 3, 6) rot=0, size=(2, 6, 3)
    Step 8 | Box 14 placed at (4, 0, 0) rot=1, size=(2, 2, 8)
    Step 9 | Box 41 placed at (8, 3, 6) rot=3, size=(2, 4, 4)
    Step 10 | Box 42 placed at (6, 0, 0) rot=1, size=(4, 2, 4)
    Step 11 | Box 3 placed at (1, 0, 0) rot=1, size=(1, 3, 10)
    Step 12 | Box 4 placed at (2, 0, 9) rot=0, size=(6, 5, 1)
    Step 15 | Box 10 placed at (0, 0, 0) rot=5, size=(1, 3, 8)
    Step 20 | Box 1 placed at (8, 0, 4) rot=1, size=(2, 3, 3)
    Step 21 | Box 19 placed at (8, 0, 7) rot=3, size=(2, 3, 3)
    Step 25 | Box 0 placed at (4, 6, 6) rot=1, size=(4, 1, 4)
    Step 41 | Box 11 placed at (0, 9, 0) rot=1, size=(1, 1, 8)
    Step 42 | Box 38 placed at (0, 0, 9) rot=3, size=(1, 8, 1)
    Step 43 | Box 8 placed at (2, 5, 9) rot=0, size=(6, 1, 1)
==== Episode 161 END ====
==== Episode 162 START ====
    Step 0 | Box 3 placed at (5, 2, 0) rot=2, size=(1, 5, 10)
    Step 1 | Box 23 placed at (9, 1, 0) rot=4, size=(1, 7, 7)
    Step 2 | Box 28 placed at (6, 6, 0) rot=2, size=(3, 4, 4)
    Step 3 | Box 0 placed at (2, 6, 0) rot=0, size=(3, 2, 7)
    Step 4 | Box 1 placed at (1, 7, 7) rot=3, size=(7, 3, 2)
    Step 5 | Box 21 placed at (0, 4, 0) rot=4, size=(2, 3, 6)
    Step 6 | Box 29 placed at (6, 3, 7) rot=0, size=(4, 3, 3)
    Step 7 | Box 41 placed at (0, 3, 9) rot=1, size=(5, 7, 1)
    Step 8 | Box 7 placed at (2, 1, 0) rot=0, size=(3, 2, 5)
    Step 10 | Box 40 placed at (1, 1, 5) rot=3, size=(7, 1, 4)
    Step 14 | Box 8 placed at (8, 6, 7) rot=2, size=(2, 4, 3)
    Step 23 | Box 37 placed at (0, 0, 9) rot=5, size=(10, 2, 1)
    Step 33 | Box 14 placed at (6, 2, 0) rot=0, size=(3, 1, 4)
    Step 37 | Box 26 placed at (6, 2, 4) rot=2, size=(2, 1, 5)
    Step 39 | Box 15 placed at (6, 6, 9) rot=4, size=(2, 4, 1)
    Step 46 | Box 30 placed at (8, 2, 4) rot=4, size=(1, 1, 5)
    Step 47 | Box 38 placed at (0, 2, 0) rot=0, size=(2, 1, 2)
    Step 48 | Box 48 placed at (6, 2, 9) rot=1, size=(4, 1, 1)
==== Episode 162 END ====
==== Episode 163 START ====
    Step 0 | Box 40 placed at (2, 4, 0) rot=5, size=(4, 3, 6)
    Step 1 | Box 24 placed at (9, 4, 0) rot=5, size=(1, 6, 10)
    Step 2 | Box 5 placed at (2, 4, 6) rot=5, size=(5, 5, 2)
    Step 3 | Box 6 placed at (8, 3, 0) rot=5, size=(1, 5, 10)
    Step 4 | Box 22 placed at (5, 1, 8) rot=5, size=(3, 7, 2)
    Step 5 | Box 2 placed at (0, 2, 8) rot=0, size=(4, 5, 2)
    Step 6 | Box 32 placed at (0, 7, 0) rot=4, size=(2, 2, 10)
    Step 7 | Box 11 placed at (0, 0, 0) rot=5, size=(5, 2, 3)
    Step 8 | Box 28 placed at (2, 0, 3) rot=1, size=(5, 1, 6)
    Step 16 | Box 12 placed at (4, 8, 8) rot=5, size=(5, 2, 2)
    Step 20 | Box 9 placed at (8, 0, 0) rot=4, size=(2, 3, 3)
    Step 21 | Box 10 placed at (8, 0, 3) rot=4, size=(2, 3, 3)
    Step 22 | Box 20 placed at (8, 0, 6) rot=1, size=(2, 3, 3)
    Step 27 | Box 7 placed at (4, 1, 8) rot=0, size=(1, 7, 2)
    Step 30 | Box 41 placed at (2, 7, 8) rot=5, size=(2, 3, 2)
    Step 31 | Box 46 placed at (0, 0, 3) rot=3, size=(2, 2, 3)
    Step 32 | Box 49 placed at (0, 1, 6) rot=4, size=(4, 1, 3)
    Step 41 | Box 14 placed at (0, 0, 9) rot=1, size=(4, 2, 1)
    Step 46 | Box 48 placed at (8, 0, 9) rot=2, size=(2, 3, 1)
    Step 47 | Box 4 placed at (7, 0, 0) rot=2, size=(1, 1, 5)
    Step 49 | Box 26 placed at (5, 0, 9) rot=3, size=(3, 1, 1)
==== Episode 163 END ====
==== Episode 164 START ====
    Step 0 | Box 7 placed at (4, 5, 0) rot=0, size=(5, 4, 4)
    Step 1 | Box 23 placed at (4, 5, 4) rot=0, size=(4, 4, 4)
    Step 2 | Box 1 placed at (4, 0, 0) rot=4, size=(3, 4, 5)
    Step 3 | Box 2 placed at (3, 2, 5) rot=4, size=(6, 3, 3)
    Step 4 | Box 24 placed at (1, 5, 0) rot=0, size=(3, 4, 4)
